,,Event.CrossSection,Event.HT,nLeptons,nJets,nBjets,nNotbjets,Event_type,Bjet_group,pT_1,eta_1,phi_1,pT_2,eta_2,phi_2,pT_3,eta_3,phi_3,pT_4,eta_4,phi_4,pT_5,eta_5,phi_5,pT_6,eta_6,phi_6,m_12,m_34,m_56,dR_12,dR_34,dR_56,dEta_12,dEta_34,dEta_56,dPhi_12,dPhi_34,dPhi_56,pT_12,pT_34,pT_56,xWt1,HT_select,m_1234,dR_1234,dR_1256,dR_3456,m_min,m_mean,m_max,dEta_min,dEta_mean,dEta_max
ttHjj dilep,141,0.00027276392,589.9469,2.0,6,5.0,1.0,2.0,5.0,114.2741470336914,-0.2748258411884308,-1.549638271331787,82.21102905273438,0.35581737756729126,2.767622232437134,73.0322265625,-0.6272390484809875,2.023399829864502,60.54487228393555,1.6663620471954346,0.7163773775100708,48.666072845458984,-0.5780388116836548,3.022648811340332,104.04596710205078,1.8429784774780273,-0.4187104403972626,98.62141308325276,181.51543785798242,304.04015826830306,1.2329910467176133,2.394806274308747,2.92025138555564,0.9830564260482788,2.244400978088379,2.1178042888641357,0.7442224025726318,0.8353211005502423,2.010664852457591,144.65719433178984,45.609724812214054,184.41787750982687,10.883657840578088,560.2816772460938,342.5633885671549,2.0228236885820023,1.3916607843284208,2.690201489597766,62.3308022844923,180.93064120790459,320.4524986714172,0.049200236797332764,1.3143287897109985,2.47021746635437
ttHjj dilep,142,0.00027917488,1341.8696,2.0,6,4.0,2.0,2.0,4.0,228.38430786132812,-0.9243340492248535,1.380494236946106,72.97972869873047,-0.8199620246887207,3.0617618560791016,61.2094612121582,-0.6267080903053284,0.627516508102417,31.91001319885254,-0.6230140924453735,-1.8095310926437378,366.0708923339844,-0.09493430703878403,1.0323153734207153,200.20018005371094,2.2559454441070557,-1.6702988147735596,195.5247285629784,84.37818901841791,963.0375428105998,1.4640501104016275,2.4370502811565804,3.5820049293085514,0.10437202453613281,0.003693997859954834,2.350879669189453,1.4603250344567975,2.4370474815368652,2.7026143074035645,231.9706186312059,42.291187615993394,203.49545604796518,14.933200149778841,1228.1160888671875,324.1001337886472,1.5835611688695477,3.4794717948893314,4.3001367399908315,64.98533203232866,342.4887176567182,1094.577886882671,0.003693997859954834,1.2053449153900146,3.180279493331909
ttHjj dilep,143,0.00028051672,720.30554,2.0,6,4.0,2.0,2.0,4.0,114.62703704833984,-0.0878220871090889,2.626204013824463,82.50344848632812,-1.7211838960647583,-3.045417547225952,81.1456527709961,-0.4818723499774933,0.9579276442527771,69.13125610351562,-0.5708391666412354,2.150529384613037,155.01686096191406,-0.686640739440918,-1.1471257209777832,69.69564056396484,0.7193132042884827,-0.7509958148002625,190.00911120108313,91.63281765046648,166.93108616515636,3.011464077399658,1.9510204782770464,3.084521360229822,1.63336181640625,0.08896681666374207,1.4059538841247559,2.530028669042043,1.9489909728341779,2.7454627474122724,188.23453647902477,124.52484172336523,220.95792384832683,7.969939133783626,690.9022827148438,348.66237928257124,1.4433161742378553,1.0854295338190758,2.549271039515163,66.69863959579195,178.49787975042815,273.93773649361094,0.08896681666374207,0.939193844795227,2.4404971599578857
ttHjj dilep,144,0.00028230582,724.15076,2.0,7,6.0,1.0,2.0,6.0,175.5444793701172,0.0969192311167717,-1.8736953735351562,125.5338134765625,0.14982366561889648,2.5318222045898438,65.87728881835938,0.5258622169494629,0.929677426815033,38.97000503540039,1.329014539718628,2.7018814086914062,34.78664016723633,-1.8074841499328613,2.180542230606079,32.385005950927734,1.096830129623413,-1.9593814611434937,136.77469326636307,148.40286225243298,169.40272244342336,1.6456830466548993,3.071108278483032,2.1057031729302453,0.3760385513305664,2.9043142795562744,1.2320953607559204,1.602144718170166,0.9983309189504901,1.7076085249530237,139.92908906920496,32.22366509848662,174.5522902436961,3.1778392061058796,724.1508178710938,331.70725057749956,2.6655582827624733,1.000846982412543,2.8323101721350468,53.46280407166572,143.68897090356228,243.1851792867661,0.052904434502124786,1.2705509662628174,3.1364986896514893
ttHjj dilep,145,0.00028260399,918.2005,2.0,7,4.0,3.0,2.0,4.0,167.20059204101562,-2.138589382171631,-2.9598641395568848,107.36774444580078,-0.3149835467338562,-0.2552608549594879,48.86935043334961,-2.282646417617798,-0.7827950119972229,48.515682220458984,-2.474260091781616,-0.07599808275699615,113.8696060180664,-0.6642839908599854,0.6708649396896362,111.93914031982422,2.0551233291625977,2.3019306659698486,385.16619619690545,37.15151839885845,443.81325028161245,1.8752327355302116,2.4423238824682776,3.1107664281202037,1.8236057758331299,0.19161367416381836,2.719407320022583,0.43698945839936343,2.434795709448405,1.5105269273095807,83.38982678648473,91.36691371482311,154.79386644531542,5.38710405442124,769.1735229492188,523.8600179235157,1.2627898853043265,5.0421338531062085,4.18216662547258,37.15151839885845,349.0192032693997,1106.222501954725,0.144057035446167,2.0016140937805176,4.529383659362793
ttHjj dilep,146,0.0002843931,554.5504,2.0,6,5.0,1.0,2.0,5.0,105.0556411743164,-2.1817874908447266,0.6774259209632874,76.68238830566406,-1.7253968715667725,0.1293688863515854,68.47508239746094,0.4571932256221771,-2.108095407485962,44.99720764160156,1.0871299505233765,1.6754224300384521,34.20516586303711,-0.29164955019950867,1.6159671545028687,48.821834564208984,-1.7274196147918701,2.8260364532470703,78.30106834120869,111.74987558426905,80.20867007229772,0.7132032629054038,2.577820338713384,2.4067027367572753,0.4563906192779541,0.629936695098877,1.435770034790039,0.5480570197105408,2.499667469655172,1.9315233548455915,175.12550963378536,42.16473456369095,68.7924734603164,0.6452335317899847,490.91912841796875,603.9894297656476,3.5680043471185767,1.3706941218189557,3.206148931958858,59.37424524002769,163.92430646564236,346.75922750559124,0.0020227432250976562,1.6221449375152588,3.2689175605773926
ttHjj dilep,147,0.00028513855,1262.2954,2.0,7,5.0,2.0,2.0,5.0,367.4955139160156,0.47328829765319824,-1.9931237697601318,167.23374938964844,0.1313689947128296,-1.4541795253753662,97.79841613769531,1.3823152780532837,1.955172061920166,53.62485885620117,-0.7970519661903381,1.4728211164474487,43.873416900634766,0.36509642004966736,0.8029772639274597,366.5236511230469,-0.16957351565361023,1.5613017082214355,164.3962288255166,103.48780647387217,112.858716965199,2.6250119145749964,1.536973278758075,3.1169251683820978,0.34191930294036865,1.017218828201294,0.6274784803390503,2.6026484092050275,1.1521947383880615,3.0531120618158063,518.1817012216284,122.3831787895372,419.9654693330528,2.9527245624491627,1262.29541015625,611.9447084010691,2.968680668327677,2.9761260468063964,1.5227591800184659,69.6763036221407,270.45568862703567,764.0808873035779,0.10819187760353088,0.8706099390983582,2.1793673038482666
ttHjj dilep,148,0.00028662948,850.61523,2.0,6,5.0,1.0,2.0,5.0,331.0645446777344,0.15611378848552704,-1.516116976737976,78.27761840820312,1.7849894762039185,0.12246715277433395,67.59390258789062,0.08508193492889404,-2.3749635219573975,58.36982345581055,1.3783866167068481,2.422395944595337,32.94744873046875,-1.6430803537368774,-2.5307507514953613,35.54824447631836,0.7827438712120056,2.751837730407715,130.22250036385176,198.13067758386188,116.85813688800758,0.8617789231902963,3.5229237241530074,1.125552181291098,0.071031853556633,3.0214669704437256,1.0022456645965576,0.8588465452194214,1.8115542809194842,0.5122219641977033,378.69803049154064,73.55046560736042,50.39899325911359,3.178835512507123,825.089599609375,485.7333013739202,1.770471497263286,2.4060655901872194,3.1096263824831483,37.67214735083609,175.11440610625087,377.61849157637033,0.071031853556633,1.4431262016296387,3.428069829940796
ttHjj dilep,149,0.00028744948,895.91644,2.0,6,5.0,1.0,2.0,5.0,187.36473083496094,0.5148313641548157,-2.710860013961792,111.93000793457031,0.5698357820510864,1.3531416654586792,100.72350311279297,-0.10097616165876389,0.8325034976005554,89.91049194335938,2.4221792221069336,-2.427253007888794,51.07311248779297,1.931303858757019,1.8934776782989502,147.92333984375,0.556755006313324,0.4600522220134735,95.97234538034758,120.01690637881737,338.0598634710512,0.8491482648220676,2.0229154114287984,3.1125553932435452,0.6708119511604309,0.49087536334991455,0.0419236421585083,0.5206381678581238,1.962454620991842,3.1122730414019983,205.5089997000818,84.77394529514766,39.74226806496427,11.443252677992275,777.4938354492188,537.6255114697228,2.68411092539795,2.130974189356062,2.9889439301874137,95.97234538034758,220.8723854215755,365.4800424319171,0.013080775737762451,1.1252182722091675,2.523155450820923
ttHjj dilep,150,0.00028789678,732.1401,2.0,7,4.0,3.0,2.0,4.0,159.7526092529297,-1.1765190362930298,-1.0419236421585083,69.7479248046875,-0.4615563154220581,-2.6358580589294434,62.5456428527832,-1.55116605758667,-2.117130756378174,37.68537521362305,-0.39585021138191223,-0.5848431587219238,125.46018981933594,0.23223014175891876,0.3033207356929779,92.04727172851562,-0.026151075959205627,1.9116567373275757,174.7946794142477,92.01671549202388,161.1040253162736,1.7469397863699034,1.9810647481612687,1.554875205868167,0.7149627208709717,1.15531587600708,0.2583812177181244,1.593934416770935,1.6093050559335431,1.5332566817575177,172.82964907104065,74.25384771223443,152.79439273866333,0.5705275526345802,732.1400756835938,268.9453687076959,0.29629337287193436,1.579052283789091,1.7719437774473121,76.73620352265901,155.38348449037136,285.98955704362356,0.06570610404014587,0.8289194107055664,1.7833962440490723
ttHjj dilep,151,0.00029207135,623.4553,2.0,6,5.0,1.0,2.0,5.0,173.55870056152344,-0.8660005927085876,-2.9918177127838135,86.48883819580078,-0.5743855237960815,-0.2815661132335663,81.06336212158203,0.17933078110218048,0.08874453604221344,38.60926818847656,-0.1250918209552765,-2.519861936569214,32.26938247680664,0.3864583373069763,1.042356252670288,66.14785766601562,1.1031349897384644,-1.2057842016220093,244.18140204859526,110.59990062054298,92.42408434148206,0.5206673400807116,2.6263094644127327,2.359610220008284,0.2916150689125061,0.30442261695861816,0.716676652431488,0.4313410838418683,2.6086065769195557,2.248140335083008,101.64142498088601,51.67781086138315,52.357394473393455,2.1096322381395995,594.5106811523438,409.9184462486202,1.8958597985951622,3.1822634369809273,1.2924830545010582,51.13228575825949,135.2160139908389,299.12596146541165,0.20712755620479584,0.8688421249389648,1.9691355228424072
ttHjj dilep,152,0.00029214588,1112.047,2.0,8,4.0,4.0,2.0,4.0,198.49244689941406,0.2614803910255432,2.9876856803894043,68.80290222167969,-0.30414479970932007,-1.6476597785949707,56.23086929321289,1.642427682876587,-0.6769246459007263,51.86540603637695,-0.1841253638267517,2.205930709838867,275.3374938964844,-0.45031431317329407,1.0812740325927734,106.6694107055664,-2.3376128673553467,-0.8781098127365112,195.89121643005512,156.64524407872457,481.72814341782134,1.5972568046554174,1.8447875781829952,2.7204927859575,0.5656251907348633,1.8265531063079834,1.887298583984375,1.4937528053945819,0.25873723824555483,1.9593838453292847,205.01421535544074,14.601755024143296,254.82058818464975,8.00011704041869,1112.0469970703125,420.78759856752174,3.959574195361947,3.230159409301893,5.4378658249117535,108.04608950398003,287.4432743802052,573.3880074724165,0.12001943588256836,1.4770406484603882,3.9800405502319336
ttHjj dilep,153,0.00029788594,803.5088,2.0,6,4.0,2.0,2.0,4.0,161.42140197753906,0.6635619401931763,3.019199848175049,100.32188415527344,1.5196785926818848,1.0197027921676636,84.18623352050781,-0.1985030323266983,-1.459309697151184,60.8319206237793,1.146920084953308,-2.3770644664764404,144.7215576171875,-1.8270574808120728,-0.21609340608119965,36.0355224609375,-0.7412806153297424,2.6402671337127686,246.4488668240325,125.9386220861371,166.9967430962459,2.1750687804413618,1.6286304494985875,1.1226168938807444,0.8561166524887085,1.3454231023788452,1.0857768058776855,1.9994970560073853,0.9177547693252563,0.2852322181039533,150.5254751458583,130.42695646025197,110.60774199667104,8.181046990765019,778.7840576171875,469.7294973076986,1.4796332275645907,4.447744346092973,3.0159016332679727,105.38190306205301,246.4765108515098,635.9559348742894,0.37275850772857666,1.550689935684204,3.346735954284668
ttHjj dilep,154,0.0002993023,1213.4568,2.0,7,4.0,3.0,2.0,4.0,144.5779571533203,-1.9644546508789062,1.6889050006866455,95.5456771850586,-0.5279212594032288,1.7001004219055176,66.75740051269531,0.40156009793281555,3.131328582763672,40.74064636230469,-0.3299340009689331,-0.33305203914642334,388.6813659667969,1.1467382907867432,-0.9727609753608704,126.14659118652344,-1.677022933959961,-1.2571521997451782,184.9015248951303,110.85728176586062,860.3294708656788,3.4442728098262285,0.7995471984683878,2.838046127688874,1.4365334510803223,0.7314940690994263,2.823761224746704,3.130397232370921,0.32278808752959165,0.28439122438430786,240.1200444675801,30.94826234852408,510.9882318064728,1.2981227748933308,1154.3623046875,462.1225694964763,2.382259322118288,3.3922478218529557,1.4626181333319621,108.11889555980409,338.3302171217885,1169.906425672368,0.19798725843429565,1.4659801721572876,3.1111929416656494
ttHjj dilep,155,0.00029989867,880.7608,2.0,6,4.0,2.0,2.0,4.0,235.1809844970703,0.8499420285224915,-1.8710269927978516,147.42202758789062,1.1609371900558472,2.3271324634552,77.31877899169922,-0.8185453414916992,-0.34264275431632996,61.556068420410156,-0.9359566569328308,-2.2503411769866943,145.54551696777344,0.4293794333934784,2.359006643295288,61.68896484375,1.8970487117767334,0.08409325033426285,331.3109861963314,115.72459623826681,235.8083387187031,2.108091977060521,1.9113080796001798,2.707264965941865,0.3109951615333557,0.11741131544113159,1.4676692485809326,2.0850260893451136,1.907698392868042,2.2749133110046387,207.2116013210895,81.36789721468502,115.6040341071623,9.388704838177627,824.1796264648438,684.2246497938586,3.283274729981005,1.8056222969527413,2.861892068290593,115.72459623826681,248.76942604025345,332.0510454575316,0.11741131544113159,1.3682692050933838,2.833005428314209
ttHjj dilep,156,0.0003012405,577.6001,2.0,7,6.0,1.0,2.0,6.0,99.16238403320312,-1.7805150747299194,-2.4420440196990967,96.21239471435547,-1.801910400390625,2.7522358894348145,79.19215393066406,-1.3752628564834595,-0.2608737051486969,66.08501434326172,-1.650566816329956,-0.8490419387817383,39.855926513671875,-0.2982540726661682,0.6051474213600159,35.934696197509766,0.6727671027183533,-1.2618012428283691,104.65979137702493,139.8499162884248,102.81367145306676,1.0891158088485127,2.2795355809878046,2.16242456371943,0.021395325660705566,2.048029899597168,1.3523128032684326,1.0889056364642542,1.0009275674819946,1.6874033530526837,167.13270838226842,103.11829464280163,81.04683859717754,2.549028593905053,577.60009765625,417.0503491214074,1.1886851302272097,0.6504749660164405,2.9695736538125312,50.89456956079953,136.03815938392398,214.88084468870497,0.021395325660705566,1.1396982669830322,2.474677562713623
ttHjj dilep,157,0.0003013896,428.21246,2.0,6,4.0,2.0,2.0,4.0,94.36991882324219,1.2113548517227173,-2.0703928470611572,54.22762680053711,0.26159006357192993,-2.089313507080078,52.31381607055664,-0.5538952350616455,-0.6285970211029053,51.29566192626953,-0.17706115543842316,2.1957123279571533,75.70637512207031,1.3842614889144897,1.4370254278182983,49.78515625,0.4131720960140228,-0.03307008743286133,74.15478885849673,105.4464348747774,105.59866796104113,0.9499532326313025,0.4926181382463706,1.7618726898059158,0.9497647881507874,0.37683409452438354,0.9710893630981445,0.0189206600189209,0.3172833045297345,1.4700955152511597,148.59137813942377,16.398766282776403,94.69861457902992,2.6065874812654783,428.21246337890625,293.4037975480688,2.5671464649999622,0.4208728241128752,4.174197968878832,60.794179182486374,119.44677904665042,180.46537410210118,0.1515820324420929,0.9338408708572388,1.9381567239761353
ttHjj dilep,158,0.00030228414,1110.9762,2.0,6,4.0,2.0,2.0,4.0,427.5243835449219,1.1895283460617065,1.426559329032898,275.78741455078125,0.10169562697410583,-1.3347593545913696,168.01499938964844,0.47863540053367615,-1.9194470643997192,44.5718879699707,-0.8947338461875916,-0.04517761617898941,48.04840850830078,0.06434854120016098,-2.7749361991882324,30.213239669799805,0.9209349751472473,0.7731031179428101,788.4364359660417,192.97985012294347,84.43355320499396,2.9678714312466603,1.8687565433797253,2.866140836016892,1.0878326892852783,1.3733692169189453,0.8565864562988281,2.7613186836242676,1.2673231681161603,2.735145870839254,199.6742139635441,160.43651181022238,23.550560550061743,1.3462421022729845,1110.9761962890625,1092.9012921232306,3.046606627395672,1.2823093557393597,1.9100430607569994,84.43355320499396,238.55465056893496,788.4364359660417,0.037347085773944855,0.8912007212638855,2.0842621326446533
ttHjj dilep,159,0.00030459507,773.0694,2.0,6,4.0,2.0,2.0,4.0,220.0890655517578,-0.27730777859687805,-2.3958160877227783,124.60618591308594,-0.8486069440841675,-2.851473808288574,123.30958557128906,1.4042394161224365,0.8656559586524963,41.92736053466797,-1.1905637979507446,-0.40021026134490967,92.89402770996094,-0.5169193744659424,1.5435600280761719,39.1761589050293,1.8272464275360107,2.817366361618042,123.44673900476785,261.02310414777617,191.36999292095112,0.7307576402951768,2.887113052211042,2.9972886155046234,0.5712991952896118,2.5948033332824707,2.344165802001953,0.4556577205657959,1.2658662796020508,1.867786320047923,336.4798227597229,141.65990303635698,110.87860033009471,8.226649132337831,723.1715087890625,719.3274268250367,1.545283223139678,2.13865720540994,1.886706135604763,112.70126380646764,227.52448283213715,455.0936778073591,0.23961159586906433,1.4724801778793335,3.017810344696045
ttHjj dilep,160,0.00030660784,1239.8256,2.0,6,4.0,2.0,2.0,4.0,207.86036682128906,-0.408433198928833,0.45400571823120117,163.74334716796875,-0.5882474184036255,-0.939676821231842,95.72842407226562,-0.3244450092315674,-1.7259721755981445,66.31056213378906,0.1525624543428421,-0.3188634216785431,157.89169311523438,-1.7467992305755615,1.6165217161178589,85.94072723388672,-0.1913764923810959,1.591952919960022,241.34301378017577,111.36837129290984,205.04144957218173,1.4052345029174256,1.7988803186764764,1.5556168099190257,0.17981421947479248,0.4770074486732483,1.5554227828979492,1.3936824798583984,1.7344838698678693,0.024568796157836914,286.3761241240337,125.01946816782615,243.81561689308253,9.704401512370463,1239.8255615234375,409.162838602694,1.1251468119386347,1.5856107334615315,1.264492733573532,104.51992922486998,208.10811944397685,369.0104921849754,0.08398818969726562,0.7180939316749573,1.8993617296218872
ttHjj dilep,161,0.000306906,725.34155,2.0,6,5.0,1.0,2.0,5.0,202.2393798828125,-0.8639779090881348,0.6194198131561279,155.0957794189453,0.17684419453144073,-1.7105003595352173,124.74697875976562,-0.8311771154403687,2.871920585632324,40.90178298950195,0.44595596194267273,1.341781497001648,40.37466049194336,-1.209473729133606,-1.6100707054138184,37.08654022216797,1.0282684564590454,-0.8350325226783752,260.26007292005295,111.184227007582,223.91495862442233,1.9770449848360778,3.3843580911968614,2.3866352322373707,1.008021354675293,1.655429720878601,1.8922463655471802,1.7007644812213343,2.951852321624756,1.4544522762298584,186.01474050306018,7.717015428632001,209.80345338180086,8.313805762848693,725.341552734375,392.2199912692112,2.100802794224037,0.3370278012840482,3.1562481790956753,73.70384223394746,174.20331330815634,383.2698630976878,0.03280079364776611,1.0751022100448608,2.2377421855926514
ttHjj dilep,162,0.0003072042,1082.5609,2.0,9,4.0,5.0,2.0,4.0,186.13002014160156,-1.2569524049758911,2.383967399597168,147.79632568359375,-0.3019368648529053,-1.8703675270080566,146.22842407226562,-0.8166536092758179,-2.495762586593628,55.073768615722656,0.27061063051223755,0.23710419237613678,181.78497314453125,-0.31015753746032715,-0.5076626539230347,88.20822143554688,2.243411064147949,-2.7495789527893066,328.2818138618045,209.47600258117362,477.6335716123335,1.4663730930537247,1.161550906976869,3.3980730951124944,0.9550155401229858,1.0872642993927002,2.5535686016082764,1.1127422730154315,0.4087258895211896,2.2419161796569824,179.32844410086292,98.16268500653298,144.51088323947354,2.467681198108526,1058.207275390625,556.7823282202196,2.3779811787123877,3.225382625700501,3.243451550038803,99.93153403136732,309.723867369981,729.4953714397126,0.008220672607421875,1.3847887516021729,3.500363349914551
ttHjj dilep,163,0.0003145097,1116.4268,2.0,6,5.0,1.0,2.0,5.0,327.9384460449219,-2.0690884590148926,2.689211130142212,280.5055847167969,0.9321849942207336,-0.22143512964248657,169.67417907714844,-0.3221206068992615,-2.674551486968994,78.95748138427734,-0.920640766620636,0.11182806640863419,65.35689544677734,-0.5937274694442749,-2.005953311920166,48.865318298339844,0.16976745426654816,0.9715297222137451,505.88829477599506,128.07887924135363,408.5788319535882,2.7551883231492775,2.142864989900007,2.8218619537395644,1.2543056011199951,0.3269132971763611,2.2388558387756348,2.4531164169311523,2.117781400680542,1.7176814079284668,184.29934960244424,71.67840371681093,324.4082835938582,12.474710079783444,1055.0526123046875,731.3527356949527,3.9122980518796813,4.295184383175766,3.0570139047502507,78.24286934086011,347.55100753928394,1430.3360376380242,0.2716068625450134,1.236613154411316,3.0012733936309814
ttHjj dilep,164,0.0003146588,692.75507,2.0,6,4.0,2.0,2.0,4.0,200.9696044921875,0.1495244801044464,2.9825751781463623,103.03209686279297,-0.8030232787132263,-1.6320629119873047,97.4172134399414,-0.1730795055627823,1.3601949214935303,65.83212280273438,-1.109066128730774,0.7146534323692322,67.46050262451172,-2.138016700744629,-0.6228436231613159,32.32148361206055,-1.9900046586990356,-3.07993745803833,257.30697049694675,95.17450040337351,90.00379769711702,1.7541980646809616,1.1370113459525422,2.4615477025977643,0.9525477886199951,0.9359866380691528,0.14801204204559326,1.473045674962453,0.6455414891242981,2.4570937156677246,216.7088339549441,155.14298938956756,47.086008351178286,1.1168593631655346,692.7550659179688,504.56294804039135,2.400106636810861,2.911980152248364,3.08806289672704,90.00379769711702,182.0154680734507,399.90361947404534,0.14801204204559326,1.1463016271591187,2.287541151046753
ttHjj dilep,165,0.0003172679,584.59143,2.0,6,5.0,1.0,2.0,5.0,125.1231689453125,1.1673604249954224,1.4795002937316895,117.79136657714844,1.7489498853683472,2.1683332920074463,87.62869262695312,-1.232955813407898,-1.5924118757247925,63.084190368652344,0.8470346927642822,-1.3705989122390747,34.665191650390625,-1.2657204866409302,0.09492187201976776,38.07447052001953,0.3044281601905823,0.04541870951652527,110.82253268715853,134.31808095786712,133.9703112035342,2.5207689753630933,2.69684111746293,2.1505464268693175,0.5815894603729248,2.112755298614502,1.537384033203125,2.4527596553140363,1.6760719140344342,1.503762038546153,228.6621926648757,75.10578458047405,93.17445959305925,4.031778443532254,584.5914306640625,483.01534975218846,3.0924807689336204,3.992421598314135,1.1882919191787256,65.97521642017043,186.89024547043098,472.01029814513646,0.03276467323303223,1.5211271047592163,3.0146703720092773
ttHjj dilep,166,0.00031793883,602.9872,2.0,6,4.0,2.0,2.0,4.0,131.60552978515625,-0.16656014323234558,-1.1707267761230469,107.07489013671875,0.11785580217838287,0.9611923098564148,60.90578842163086,0.02912225015461445,-3.0635128021240234,43.81966781616211,1.896780252456665,2.735365152359009,134.5364227294922,0.2215973138809204,2.1635756492614746,40.66490936279297,0.39911752939224243,0.09123232215642929,214.63132881802133,115.41072483742148,131.0512754596292,1.0489676025734274,1.9294300502979485,2.0799327837583985,0.28441596031188965,1.867658019065857,0.17752021551132202,1.0096735080056867,0.4843075911151331,2.072343349456787,117.42091076747032,101.75248221096491,120.38706967977917,4.127916210735815,602.9871215820312,434.76879726941394,3.2206078108109346,1.0911565374596848,1.3884365726645966,67.20867336308007,147.85158578121153,272.2046272846237,0.08873355388641357,0.7686952948570251,2.063340425491333
ttHjj dilep,167,0.00031980246,858.0381,2.0,8,5.0,3.0,2.0,5.0,152.20640563964844,2.070382595062256,-0.5765616297721863,87.25428009033203,0.7437145113945007,3.0581626892089844,71.66680145263672,-2.0708625316619873,2.0859572887420654,52.420982360839844,0.15777167677879333,1.1912263631820679,46.62654113769531,-1.4655753374099731,0.3384152352809906,105.05632019042969,0.04378943890333176,-2.350351095199585,279.0164357257101,101.01932977652315,261.50894549962993,2.9621602482578986,1.8337236417396734,2.4795244621622397,1.3266680240631104,1.6233470439910889,2.114651918411255,2.648460928593771,0.8528110980987549,1.2947157303518573,85.92691674246805,90.21048188628745,109.85590857237726,3.502907150882262,811.1331176757812,665.2694523488914,3.8193975207789066,4.805824022295482,1.0420669268614362,100.58439566239655,262.3310046548473,840.4440688918168,0.11398223787546158,1.8298717737197876,4.141244888305664
ttHjj dilep,168,0.0003203243,497.70694,2.0,6,4.0,2.0,2.0,4.0,71.66187286376953,0.9396454691886902,0.49399471282958984,66.80389404296875,-1.4882535934448242,2.2238879203796387,44.66135787963867,-1.6397749185562134,-1.275823712348938,32.32271957397461,0.16301614046096802,3.0624945163726807,67.59918975830078,-0.58726966381073,0.8373578786849976,54.67011642456055,-2.4910504817962646,-0.6460607647895813,237.7843091021272,100.71674953272903,159.39548817191547,2.8084852632181896,2.6518980573466497,2.4134855399556296,2.427899122238159,1.8027911186218262,1.9037808179855347,1.4116994460397443,1.944866959248678,1.4834187030792236,89.89613822704865,44.54668658304959,90.57309479056835,5.414126646722523,497.7069396972656,375.7216321226863,0.965752976113343,1.8465823755377062,1.0661534322989594,55.400241572618725,143.57630033669494,343.8333941281209,0.15152132511138916,1.5641891956329346,3.4306960105895996
ttHjj dilep,169,0.00032166613,825.08746,2.0,7,6.0,1.0,2.0,6.0,239.39321899414062,-0.5174943208694458,-3.065310478210449,98.70274353027344,-1.5772593021392822,1.587964415550232,61.188350677490234,-0.7608976364135742,-2.4148125648498535,57.50225830078125,-0.2761099338531494,-0.37981003522872925,34.8654899597168,-1.1040208339691162,-1.279443383216858,34.846717834472656,-0.23686890304088593,2.1598060131073,103.36616495870446,86.96610194204241,122.52142504123243,2.502957885945236,0.6032541918717641,2.9061971943050207,0.24340331554412842,0.03924103081226349,0.473238468170166,2.4910947402291974,0.6019765456491193,2.86740779876709,290.45910561051215,34.895921710618616,65.82012336355596,3.4738919828056334,794.3885498046875,314.4852735559612,3.125267068513625,2.4542536608229364,2.4273055455276276,54.5671085131044,127.20793872826943,291.67724720354784,0.03924103081226349,0.6286059021949768,1.3403904438018799
ttHjj dilep,170,0.0003219643,638.767,2.0,6,4.0,2.0,2.0,4.0,99.42411804199219,0.6837284564971924,-0.6242026090621948,87.10157012939453,-1.6572521924972534,1.468443751335144,70.26404571533203,-1.5898457765579224,-1.0876706838607788,58.14405059814453,-0.8573688864707947,1.2924169301986694,84.08688354492188,-1.6001776456832886,-0.3472089171409607,58.279754638671875,-1.5339981317520142,-2.64650559425354,316.1634300879233,128.87936757882204,131.17334233525705,2.5652442704029923,1.0566041452416426,2.3002488263984855,2.3409805297851562,0.7324768900871277,0.06617951393127441,1.0489462931924542,0.7615050395303449,2.2992966175079346,94.01109953183538,49.02757186608666,62.7855160053711,3.9073726455390525,603.2192993164062,481.17917440689035,1.077195010161965,1.8149647331521743,0.993787599473768,63.28682077957021,157.9594929856501,316.1634300879233,0.010331869125366211,0.9326117038726807,2.3409805297851562
ttHjj dilep,171,0.00032315703,1175.2589,2.0,6,4.0,2.0,2.0,4.0,217.66854858398438,-0.7783457040786743,-1.9269407987594604,189.76385498046875,-1.4544246196746826,-0.6227889060974121,113.0240249633789,-0.8383684158325195,1.0427322387695312,38.7131462097168,-0.49803486466407776,-1.0518460273742676,93.44754028320312,-2.347550392150879,-0.9052168726921082,48.885986328125,0.3009050786495209,2.2756316661834717,288.21014355677517,118.14685999501795,273.54553323464853,1.957874166036266,2.122047369653393,4.079069619579374,0.6760789155960083,0.3403335511684418,2.6484553813934326,1.8374407609277448,2.094578266143799,3.1023367086993616,324.2802150343536,99.4798224203021,44.64046652465306,9.55882954461755,1135.4410400390625,517.0289110561697,1.1480294810269183,3.252528799819825,2.581787820624815,85.75585645045473,195.13894323805744,313.9963811717124,0.060022711753845215,1.078097939491272,2.6484553813934326
